Loan Amount,Funded Amount,Funded Amount Investor,Term,Interest Rate,Grade,Sub Grade,Employment Duration,Home Ownership,Verification Status,Loan Title,Debit to Income,Delinquency - two years,Inquires - six months,Open Account,Public Record,Revolving Balance,Revolving Utilities,Total Accounts,Initial List Status,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Application Type,Last week Pay,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit,Loan Status
8539,5308,21717.859959999998,36,18.04222016,1,22,1,217495.6013,0,1,17.25651245,0,1,9,0,7295,67.18842194,15,1,1190.124482,0.012716991,1.6878127630000002,0.48470142299999996,0,0,33,29,271792,5391,0
21254,22693,8373.731375,59,16.94363787,0,22,0,88414.98017000001,1,6,28.01778525,0,0,11,0,7968,56.20305087,32,0,12444.04384,0.06478172900000001,5.71374823,1.0919570570000001,0,0,65,22,275677,15877,0
17368,12979,14697.65234,59,5.7645591210000005,3,3,1,90388.8588,2,1,31.21088057,0,0,12,0,3716,66.02647326,9,1,2363.433393,0.051464877,4.8437061539999995,1.253485017,0,0,21,11,185676,43133,0
15592,6277,17440.28293,58,21.42424529,1,17,0,84868.35323,0,1,26.68523666,0,0,14,0,970,15.78769857,18,1,2599.58567,0.032840276,4.690766501000001,1.2411216440000001,0,0,13,16,81648,78549,0
22599,23314,22503.45188,59,11.82774448,3,16,0,116358.6359,1,1,25.32065164,0,0,14,0,12710,99.58253016,29,0,2246.09366,0.010559881,1.912922953,0.45072737,0,0,123,1,39234,53531,0
26769,5942,16429.54871,59,9.087443925,1,30,0,44716.236560000005,2,2,21.42749363,1,0,20,0,14151,58.24660742,6,1,1746.523989,0.033529629,1.5017287730000002,0.837710737,0,0,61,370,78722,158957,0
7961,15271,7515.700395999999,59,9.715683005,0,11,0,54396.935560000005,0,1,12.71784076,0,0,7,0,8704,33.56784348,17,0,964.2124882999999,0.110385458,0.036265846000000004,0.017135143999999998,0,0,7,44,1899,8765,0
3152,25702,13252.11941,59,15.18287469,6,0,0,87157.3832,1,1,30.71139296,0,0,14,0,1335,32.73234391,56,1,5816.59249,0.017026843,1.4905192580000002,0.374347904,0,0,40,47,58416,12179,0
31614,10710,8080.548262,58,11.66804355,1,19,0,136242.5031,2,2,25.05974674,1,0,12,0,11186,54.76205077,20,1,594.335701,0.011268703,4.379846604,0.9848592209999999,0,0,12,31,424351,48413,0
30472,8133,25714.679480000003,58,17.44658307,0,9,0,80706.78566000001,1,10,25.12968492,1,0,26,0,621,48.06077337,23,0,106.49325230000001,11.44625892,2826.736001,0.47120198700000004,0,0,56,25,204205,8612,0
15564,22175,16556.452269999998,59,11.07618026,1,7,0,44710.19228,1,2,15.73573514,0,0,6,0,12724,11.78235456,14,1,6955.697225,0.049321529,3.932666092,0.31299601899999996,0,0,110,18,122278,5772,0
14450,8019,32089.70393,59,14.25579531,2,6,1,67038.58382,2,2,15.75133113,0,0,14,0,4477,49.64596344,18,0,3262.547355,0.0015130470000000002,3.641815633,1.079971477,0,0,36,42,83618,4768,0
8093,10835,10693.8602,58,13.18495882,3,22,2,78956.9017,0,2,38.10463273,1,0,18,0,3390,55.42377137,18,0,664.4024877,0.067225446,2.497972995,0.815473065,0,0,152,37,22399,2608,0
2840,32163,23843.51956,59,12.94378203,1,8,2,59690.379460000004,1,2,30.66905847,0,0,25,0,149,60.49931607,17,0,797.4029098,0.058673589000000005,3.376043053,0.213661916,0,0,102,56,211688,53598,0
19375,34326,22706.24495,58,14.10924485,0,3,0,82108.38468999999,0,0,21.00018864,1,0,6,0,226,4.6284614369999995,23,0,11408.42512,0.011319575,6.454364001,0.505619559,0,0,154,29,241437,27317,0
17842,8312,5491.450922,59,10.95447981,0,32,0,171614.1715,1,1,25.32701425,0,1,25,1,2804,77.95359133,14,0,580.0152410000001,0.089085527,0.6733653159999999,1.251418642,0,0,160,15,271896,14671,0
14840,6910,32085.966630000003,59,11.81654335,0,7,0,109591.6809,0,1,16.41326388,2,0,13,0,9604,12.83442434,26,0,8678.587934000001,0.080081632,3.43041783,0.8925094990000001,0,0,108,31,265056,6514,0
16592,32212,8944.45825,59,6.614117404,6,14,2,149483.4976,2,2,17.18638118,0,0,9,0,2432,17.0920889,14,0,1077.856551,0.002042998,2.127253806,1.172301778,0,0,47,54,256668,19982,0
27166,10299,11997.35215,59,8.247160917999999,1,28,0,58029.84401,1,1,20.830181699999997,0,0,15,0,10949,44.93586153,14,0,7096.098992,0.017497342,3.5260214480000003,0.485541719,0,0,86,1785,72613,21834,0
29468,18793,6582.633414,59,8.554398261000001,2,28,0,199668.3225,2,2,20.722754600000002,1,0,14,0,13717,34.06712995,32,0,3555.9863619999996,0.043636827999999996,0.08899081699999999,0.850126365,0,0,70,6,36297,9515,0
8948,6487,16990.66225,58,9.390789604,2,17,2,44058.17835,1,1,30.74709616,1,0,12,0,3259,62.17531759,26,1,2385.263899,0.057574482999999996,5.520148675,0.21041918,0,0,157,7,39768,4875,0
13770,26362,8198.811843000001,59,13.65140828,2,20,0,115350.0468,2,1,11.66382988,0,1,12,0,6718,45.61550761,22,1,3536.8525700000005,0.027130632999999998,1.050861674,0.746845595,0,0,80,24,38203,18451,0
25846,8209,13147.516090000001,59,20.41681911,3,8,2,32999.88922,1,2,20.110892800000002,0,0,15,0,21921,14.441278,14,0,2179.852328,0.062047292999999996,5.132457163,0.554300961,0,0,58,30,4553,17851,0
27692,6320,10946.473590000001,58,14.57122119,6,8,1,56702.36637999999,0,1,18.456200600000003,1,1,26,1,8437,57.26419019,8,1,364.8586133,0.033009238999999996,1.209110208,0.666540473,0,0,99,31,71399,25610,0
22052,7504,24173.34546,59,8.18682463,5,6,0,73162.83422,0,1,28.51427122,0,0,6,0,9434,65.70143780000001,6,1,168.8692074,0.046849017,3.189396036,0.765653618,0,0,122,11,289014,5992,0
27362,10036,8188.797012000001,59,13.65206417,0,14,1,217856.0848,1,2,33.84540946,0,0,24,0,5918,3.2269883989999997,44,1,787.0616981000001,0.023057766,0.539974127,0.906717925,0,0,59,48,61093,17876,1
21214,19792,15812.6823,59,13.11078244,1,6,0,274061.6135,1,1,16.79675982,0,0,11,0,30247,43.14222222,28,0,227.05948270000002,0.02802542,4.730636982,0.273150422,1,0,72,36,193431,20265,0
4673,16800,9525.431166,58,13.11153768,6,26,2,103802.513,0,2,35.30356058,0,0,23,0,4983,40.96819122,13,1,1790.139637,0.091908899,2.1541324580000003,1.308589081,0,0,154,42,343120,20122,0
5918,6798,9463.70482,59,8.686915056,0,26,0,104390.2467,0,2,22.07731051,0,0,9,0,13560,91.32428793,12,0,4025.0381429999998,0.075479826,4.444425143999999,0.812707673,0,0,25,7,363184,12847,0
17469,25501,22301.23911,58,15.38238562,6,14,0,193820.3775,1,2,17.03585471,1,1,19,0,9324,35.76535373,21,1,494.7687414,0.043801567,1.62410412,0.082014698,0,0,70,50,117473,2179,0
16723,8601,9069.249514,58,11.997716,3,22,2,41750.92271,1,2,31.80477533,0,0,22,0,4149,68.80559817,10,0,7378.515523,0.030024783,2.716641717,0.47220365200000003,0,0,29,4,186235,7551,0
29708,4496,21162.63218,59,11.66058357,3,12,0,155840.1744,1,2,28.44981004,0,0,14,0,23774,56.83112755,4,0,4331.938112,0.039902889,3.0263942839999998,0.888863892,0,0,102,51,18215,21823,0
16170,5698,7130.50352,59,15.66582701,1,12,1,34579.249639999995,2,1,13.80000905,0,0,31,0,9536,57.40416372,9,1,250.9091438,0.13974202,6.7513576660000005,0.216112295,0,0,112,31,277250,52238,0
13615,8404,31987.180389999998,58,7.8192329460000005,0,33,0,70884.09065,1,2,21.86401172,0,0,12,0,12788,16.38721568,16,0,1369.377016,0.006703242,6.116849403,0.623516816,0,0,8,38,134051,35887,0
18954,10946,33182.80095,59,9.270725364,6,7,2,61387.141260000004,2,1,11.58458216,0,0,6,0,1729,34.51902757,19,1,3601.478168,0.011018378,0.6976646120000001,0.30495747,0,0,107,33,28440,6058,0
8003,32802,21706.903019999998,59,9.106361107,5,10,1,69896.13857000001,2,1,3.708710598,0,1,10,0,3785,54.71337973,25,1,1759.676378,0.0057678,0.923969562,1.182420786,0,0,96,26,93110,81060,0
29555,7482,11508.468159999999,58,6.360556158,3,14,0,42727.14909,2,2,35.45083051,1,0,8,0,5804,87.61142152,23,1,1737.810397,0.028534077,6.739525907000001,0.29733832600000004,0,0,14,52,258096,13667,0
29058,6575,20631.2457,58,15.44936857,0,10,1,42698.21065,1,0,27.84138158,0,0,13,0,1257,87.89729717,4,1,916.8763851,0.11973304300000001,8.554232442,1.118814213,0,0,150,4005,87162,16759,0
20108,21864,11190.06346,58,11.60686951,1,22,1,65223.308039999996,1,1,11.18731304,1,0,12,0,4173,44.94987341,20,1,10645.182209999999,0.030958765,4.604569136,0.46908997700000005,0,0,147,36,90387,4262,0
9784,12480,8553.589603,59,7.279841855,6,9,1,45233.84514,1,2,14.46335939,0,0,15,0,2951,99.37597658,19,1,3280.476627,0.096148179,3.619149779,1.428270271,0,0,132,1624,40646,11389,0
4125,7242,22886.16577,59,13.36028424,6,7,1,43813.715710000004,1,1,25.10153822,1,0,18,1,2556,35.56542518,20,0,993.9796332999998,0.057647695,4.186645700000001,0.8888002070000001,0,0,154,12734,162669,15919,0
5231,7877,17983.16199,58,15.81450985,1,10,0,40459.358439999996,0,2,18.39053033,0,0,10,0,5717,38.61779779,22,1,2664.606826,0.002578978,5.024483753,0.006012338000000001,0,0,37,53,200563,11273,0
7567,22772,14309.25151,59,14.5010606,0,6,0,39151.76892,2,11,36.08212426,0,0,14,0,2563,31.47324785,13,0,532.1149165,0.039789833999999996,0.7831047059999999,0.300343614,0,0,23,1645,77652,19542,0
10095,22907,15427.71271,58,16.01834425,1,18,1,129267.3465,2,1,9.950456974,0,0,11,0,1835,25.05106855,19,0,996.2853692,0.092467514,5.446803549,0.201889202,0,0,69,23,446221,38742,0
14313,8848,21769.32358,58,9.174807649,1,9,1,80258.1946,1,2,34.78516673,0,0,27,0,13987,66.89567021,20,1,1066.044518,0.040101589,4.283744362,0.284561322,0,0,8,26,64217,87247,1
18657,21847,11121.055040000001,59,20.37733164,6,15,0,74712.79982999999,0,1,17.96964382,3,0,9,1,1790,51.49688109,17,0,1082.237096,0.046023453,0.134778999,0.660227917,0,0,9,32,460701,6357,0
7288,15683,13366.96787,59,15.41601161,0,0,0,57973.994060000005,1,2,21.85311133,0,0,14,0,1588,64.19420871,8,0,506.6876216,38.26408925,4.321945156,0.686821527,0,0,149,27,14084,30459,0
4828,30217,25511.921580000002,59,12.42661208,2,0,1,43008.64442,1,1,25.92251984,0,0,11,0,16702,55.54447287,24,0,574.4238721,0.054236272,5.315631644,1.456007934,0,0,71,46,37775,46190,0
11771,14012,33569.63558,59,15.29202205,2,9,0,117695.4044,1,2,32.33348838,0,0,10,0,665,41.2329292,20,0,2232.977969,0.032073158,8.572826747,1.440292709,0,0,59,33,247841,55405,0
26210,10020,6865.57037,58,13.3595864,1,3,1,78438.46205,0,1,20.58833221,0,0,7,0,2826,64.54218052,11,0,1330.165104,0.056174732000000005,4.877763634,0.550497308,0,0,55,391,18364,28150,0
2520,26757,13742.612519999999,59,6.24264608,1,12,0,86786.51071,1,2,17.98532499,0,0,24,0,30,13.15113073,14,1,2727.431403,0.12659505699999998,5.850697876,0.7417122009999999,0,0,99,24,321424,5092,0
5545,11999,15129.043430000002,59,12.94757392,1,6,0,175655.9506,1,1,12.62817907,1,0,27,0,6253,67.63337951,23,0,13032.30854,0.033171519,5.472740746,0.767940965,0,0,154,13,44467,25191,1
25684,7384,10379.88413,59,7.224317302999999,6,11,0,197638.1927,1,1,15.66316358,2,0,31,0,16203,61.69847588,18,1,3039.163821,0.05504991099999999,4.340907414,0.257012993,0,0,153,45,102234,21050,0
28621,12649,9084.562038,59,7.861253652,3,11,0,106955.177,2,12,12.50113083,0,0,13,0,7369,89.83594213,25,0,1599.295607,0.031685745,0.17985378600000002,0.31231581,0,0,19,42,321559,53861,0
7073,6545,10868.90947,59,11.64964693,1,9,2,100307.5566,1,2,12.18137982,0,0,12,1,12324,32.52155851,9,0,1319.853692,0.063474474,3.269954419,0.286400105,0,0,85,568,58420,51688,0
27959,9746,26881.4142,58,9.183278322,0,7,0,39830.5739,0,1,13.08857555,0,0,8,0,3502,41.05872552,8,1,290.3913394,0.008735439000000001,4.87074016,0.170407883,0,0,28,46,671862,29059,0
28918,8514,8998.126508,59,9.6869688,1,10,1,88027.31356000001,1,2,23.70708863,0,1,14,0,1895,24.09561191,6,1,510.67599110000003,0.040509727999999995,2.054981014,0.08461779400000001,0,0,63,39,79293,13055,0
8417,10093,12681.21809,59,9.879369951000001,5,0,0,69918.70392,1,2,18.0058937,0,0,27,0,3979,48.46571582,17,0,169.4611168,0.011461869,9.732802094,0.37248381,0,0,14,12,33208,52936,0
11973,20616,12770.52521,58,6.641256692000001,0,22,0,45230.28886,1,1,11.37235805,0,0,12,0,10937,65.24141736,31,0,816.279709,0.012920141999999999,4.704742927,0.8503535190000001,0,0,41,10,170396,74830,0
30329,23437,17696.70676,59,5.34960763,1,28,0,182279.6612,1,1,22.62810341,0,0,11,0,3461,79.30219942,13,1,285.612867,0.05946513,4.322861513,0.956192005,0,0,27,32,63909,15686,0
5748,9150,21859.30629,59,5.7339671270000006,2,21,1,89245.43084,0,2,38.95788294,0,1,13,0,10355,56.11972129,25,1,2005.286182,0.011108156000000001,2.621080205,0.915397375,0,0,16,33,85693,16553,0
17299,19517,5690.623355,58,12.79249211,3,22,0,81301.7542,0,2,17.76486805,0,0,14,0,3215,6.667213635,18,1,724.6804991,0.071311527,4.811327904,1.11990467,0,0,14,25,45923,34548,0
33532,31832,15079.167169999999,59,7.010169846,1,12,0,124756.2774,2,2,16.34525512,1,0,13,0,28,35.18187384,15,0,2582.965976,0.073559766,1.6184661759999999,1.377795488,0,0,73,22,40613,13387,0
27523,8822,15425.307469999998,59,11.14335134,1,22,0,58584.97087999999,2,1,30.08241663,0,0,8,0,2102,30.80936132,5,1,709.2431803,0.053152914,7.083413112000001,1.2354146190000002,0,0,65,51,121018,8502,0
17569,31404,21744.565169999998,59,11.29780908,6,12,0,88424.7937,1,1,27.21716047,0,0,13,0,15115,62.28793735,18,1,234.89398509999998,0.085689559,948.8790551000001,1.2789530040000001,0,0,66,21,178464,67477,0
20340,32643,9552.926177,58,8.49618267,2,27,2,58207.029220000004,1,1,21.09675146,0,0,11,0,9116,34.52970616,16,1,767.4836826000001,0.090089548,8.491523538,1.5417389240000001,0,0,38,40,32282,10663,0
28019,33647,5316.093638,59,9.752807583,0,7,0,87296.43762000001,1,1,13.41058406,2,0,11,0,4070,8.900159964,17,0,332.96361,14.76510642,0.581181136,1.133226465,0,0,31,22,66512,10767,0
21531,25699,33442.42498,59,12.70066889,1,8,1,51673.08678,0,2,32.15076261,0,1,11,0,7093,11.31960679,12,1,4411.394654,0.073596978,2.4508602180000003,0.589114581,0,0,33,42,381031,70105,0
1558,8027,9976.467231999999,58,9.96730734,1,22,1,37602.38125,1,1,9.220512811,0,0,9,0,2761,64.10941024,4,0,1230.362315,0.096776485,0.112569114,1.0456545640000001,0,0,76,55,220116,4628,1
32979,13576,8229.092839,58,9.119859485,1,0,1,70906.89392999999,0,0,37.498328799999996,0,0,12,0,4719,42.12642949,29,1,886.1819423000001,0.011927832,3.252118629,1.252957809,0,0,96,35,513772,13059,0
24105,11670,13704.637030000002,58,5.5845026970000005,6,0,1,51380.106869999996,1,0,27.41310371,0,0,20,0,3857,62.80631387,21,0,56.71759819,0.126475172,6.610687417,0.381120804,0,0,44,16,26230,2259,0
10564,7619,5709.072904,59,10.95682119,6,8,2,53634.1155,1,2,24.093169,0,0,12,1,19626,76.9938645,20,0,582.6908384999999,0.021635893,2.385400788,0.8534561140000001,0,0,36,12,275025,15801,0
14096,23640,7759.200088,59,18.51645861,0,22,0,132454.9546,0,1,31.9364349,0,0,16,0,16351,54.80431295,11,0,650.2004926,0.069636615,2.222745005,0.9519605790000001,0,0,90,30,159608,1204,0
5062,11509,12523.59083,58,19.925951899999998,3,7,1,37459.959010000006,0,1,24.93428383,0,0,14,0,6018,43.18060979,34,0,2094.927531,0.102442381,0.1644326,0.42371977899999996,0,0,92,42,62426,62164,1
15444,11731,11004.76701,59,18.92696527,0,3,0,49719.57871,1,2,19.40644896,1,0,13,0,544,80.31520121,27,0,186.36091130000003,0.062912495,5.491724991,0.828700441,0,0,140,22,76927,26981,0
21509,11360,9485.84857,59,11.69694086,2,14,0,90072.59145,0,2,34.59605364,2,1,8,0,7095,69.93345873,31,0,8797.311048,0.039424739,1.138340342,0.045308743,0,0,89,9,256762,12308,0
33244,9586,15428.596480000002,58,13.11395873,5,10,2,117120.9242,1,1,25.30940773,0,0,27,0,5656,65.67764363,24,1,960.2851088,0.02994907,1.584284767,1.0260972529999999,0,0,40,42,61295,31673,0
8812,17563,17027.32484,58,11.35883192,0,16,1,60355.19946,1,2,24.64472641,1,0,30,0,2053,37.78749905,28,1,326.9535074,0.043501537,1.676248776,1.2247388940000001,0,0,74,30,236497,1059,0
9923,11037,10261.11782,58,9.75041391,3,33,1,106522.131,1,6,11.09142048,0,0,26,0,15560,59.99797458,17,0,1476.702665,0.000539553,3.584287116,1.4999971280000002,0,0,72,43,199357,11209,0
11119,16698,30120.390860000003,58,16.55594985,0,5,2,57324.17604,1,1,26.9946707,0,0,14,0,822,32.4872146,13,0,3448.6553630000003,0.10377628300000001,3.2482943189999998,1.0545183040000001,0,0,94,40,184613,16313,0
31267,9869,7588.033605,59,13.05351821,1,19,1,54618.30511,1,2,17.64969684,0,0,7,0,5939,71.91595383,14,0,540.8071756,0.105756235,4.60867636,0.049489209000000006,0,0,70,36,17178,8226,0
31113,12150,5887.203729,59,7.878843777,3,2,2,97066.26587999999,1,2,15.82721712,1,0,14,0,2713,47.02597695,10,1,2914.298355,0.051953029000000005,2.9917321919999997,1.288818089,0,0,73,38,665451,27338,0
4166,22041,8560.784424,59,15.75212322,3,7,0,67156.75288,1,1,20.83807033,0,0,11,0,2022,44.62632382,5,0,91.75637312,0.005385241999999999,1.4518513659999999,1.171073338,0,0,108,25,27018,9102,0
22004,26337,12573.26458,58,15.61676441,0,10,0,68694.65984,2,1,36.19893124,0,0,14,0,545,87.29680358,15,0,3167.5680030000003,0.079276425,7.00950216,0.903994057,0,0,108,39,100852,12462,0
32719,20663,14535.328290000001,58,7.2369282120000005,0,0,1,81307.55005,1,1,21.45348662,0,0,15,0,5059,38.8671594,12,0,2418.006241,0.08984481400000001,4.7148120769999995,0.022891024,0,0,57,26,63941,3361,0
29141,7071,11340.56337,58,15.1158622,1,7,0,79845.83451,2,2,30.23534189,0,0,12,0,13039,50.50580631,6,1,2595.113862,0.048304423,0.427658129,0.992579317,0,0,42,66,43474,10049,0
22645,12938,4209.221903000001,59,14.43632529,1,10,1,74579.36564,1,2,32.06631187,0,0,11,0,7071,52.94118761,44,1,212.40547200000003,0.012845215,6.694886549,1.155647377,0,0,45,30,85208,27449,0
20938,31436,21581.64846,58,14.67205356,0,9,1,72364.45083,0,1,28.93387173,1,0,12,0,296,4.5276713,24,1,1539.67374,0.091231262,3.9648178460000003,1.033437922,0,0,13,33,110273,12061,0
13211,10381,8527.537116,59,13.055439,2,12,1,27985.0964,1,3,18.42568128,1,0,28,0,9171,80.08653037,25,1,3788.362475,0.001361465,1.5105055219999999,0.723075171,0,0,110,49,289850,49378,0
11497,17789,15943.19897,59,13.501134200000001,0,23,0,42609.46727,1,2,38.86826404,1,0,30,0,3456,48.74818422,18,0,3527.861596,0.019634646000000002,8.963584262000001,0.097285762,0,0,99,23,47878,4350,0
8902,7454,11346.86425,59,10.44238438,0,8,0,60462.62036,1,2,15.87439383,0,0,12,0,550,67.60617961,8,0,2920.1368260000004,0.017954963,2.1045838040000002,0.290844951,0,0,133,27,26965,5166,0
21245,27111,23441.05592,59,12.01040482,0,0,1,64962.3256,1,2,28.26095438,1,0,14,0,4295,76.18284671,9,1,8462.466836,0.037623952,5.766500818,1.218432696,0,0,8,21,112488,5692,1
11410,25249,12361.41391,36,13.41526355,1,31,0,82789.56019,0,2,18.9366095,1,0,28,0,12595,57.59120609,10,1,984.6055636,0.09932664599999999,0.701137096,0.624791154,0,0,33,45,407132,6305,0
16732,24487,10475.29082,59,5.3754159470000005,0,12,1,45702.977889999995,2,2,17.69412532,0,0,30,0,16492,84.03442792,11,0,1170.549966,0.053004719000000006,1.815903316,0.83318404,0,0,59,20,31111,10944,0
20487,13700,23807.15889,58,13.92066995,0,7,1,98996.45448,2,2,29.1708577,0,0,16,0,9938,99.11838246,11,1,2445.908586,0.038880432,8.840685297,0.630795549,0,0,95,28,318013,19819,0
5776,22051,19171.253230000002,59,20.26501417,6,11,1,70827.8232,1,1,8.154493697000001,0,0,15,2,4088,19.86954818,12,0,1618.212191,0.092906007,7.020074497,0.6639176720000001,0,0,157,32,73696,35071,0
14356,11152,9927.040590999999,59,5.8455632070000005,1,6,1,60752.79045,2,1,19.0457445,0,0,12,0,4534,12.09655641,10,1,894.2447351,0.001296607,1.8993258880000001,0.579546459,0,0,67,59,251346,57177,0
15433,16567,21171.24391,59,10.36428675,2,14,0,62739.016070000005,2,2,31.912238000000002,0,0,12,0,1714,5.553966493,15,0,1349.186287,0.038766004,0.811659735,0.19217962600000002,0,0,104,578,171406,3715,0
16357,16679,15052.837730000001,59,7.861619286,0,16,1,67799.29894,2,6,23.83323121,0,0,13,0,1184,36.36652745,6,0,1309.832774,0.059834806,4.545197118,0.5369435770000001,0,0,27,45,143878,10870,0
27194,17011,12402.178890000001,58,9.713694788,3,2,0,92332.65409,1,2,29.63740598,0,0,26,0,2298,39.40663168,18,0,2150.027587,34.18603861,3.558493865,0.08980178800000001,0,0,73,44,118816,14239,0
19296,6664,21940.49194,59,9.606265459,1,28,1,48845.49661,1,1,6.046013212,0,0,10,0,11722,54.89264432,16,1,1414.99613,25.69281028,2.28727418,0.361969105,0,0,0,23,299905,4805,0
19498,31990,10390.22452,36,17.65714786,3,2,0,85395.33509,2,2,7.70608707,0,0,10,0,95,65.08505529,11,1,4568.3366049999995,0.023984016,3.9916921430000003,0.84131068,0,0,71,25,37732,11317,0
16630,6766,21229.66848,59,23.10741957,0,9,1,102279.0958,1,1,22.67363884,0,0,8,0,5354,40.44839094,26,1,2487.9704460000003,0.090821866,6.245826031,0.233682327,0,0,90,11,166714,4425,0
7584,12152,15828.74642,59,15.787796100000001,5,6,1,117597.9893,0,2,18.69945201,1,0,18,0,5528,31.82153302,10,1,329.0921977,0.0007249460000000001,5.380129292,0.5665320070000001,0,0,55,30,14736,5804,0
3335,13577,17058.82559,59,10.69069198,1,19,0,50185.48113,1,13,20.488410899999998,1,0,11,0,3053,72.38885637,4,1,1706.942859,0.11516792699999999,7.890962824,1.012953566,0,0,127,47,375427,15523,0
19146,6885,10263.60796,59,13.34284535,3,1,1,21252.12271,2,1,27.25748974,0,0,11,0,3315,60.73218022,14,1,443.5590785,0.08379205,0.20768541699999998,0.7463662090000001,0,0,58,20,328053,9407,0
10949,17343,11036.76127,59,14.0395188,6,19,0,80823.7213,1,2,32.16200719,6,0,11,0,7293,63.08651061,15,0,389.7999456,0.085897788,2.620356328,1.435308496,0,0,159,30,213911,19850,0
18567,16789,10890.093859999999,59,14.69713851,1,14,2,214812.4258,1,1,37.52788405,0,0,14,0,10536,65.74415831,30,0,1207.722866,0.10367699999999999,4.811716184,0.5611304020000001,0,0,54,44,100333,78418,0
28088,21228,7854.500425,58,15.69601403,0,9,0,40102.27932,0,2,32.63626076,0,0,8,0,1051,87.62606561,25,0,3250.33079,0.06877802200000001,3.6275699830000003,0.788196709,0,0,12,1,457794,27231,0
11504,3981,13510.256830000002,59,10.7810349,1,6,0,56344.7683,0,6,29.6173774,0,0,25,0,1513,62.60061811,21,1,2494.916045,0.033144228,1.30732839,0.852698252,0,0,115,27,200270,32250,0
14987,23201,20532.339,58,17.69351521,6,9,2,35595.437210000004,0,1,29.28194604,0,0,14,0,2949,45.96862606,10,0,439.6826033,0.08773481400000001,6.92353544,1.243472851,0,0,69,19,439799,24608,0
